messageId,timestamp,author,authorChannelId,isChatOwner,isChatSponsor,isVerified,message
LCC.EhwKGkNKanZzZUdOMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 00:59:49.336737+00:00,Dève G,UCsnYvRhubff0kJ2VGZ5Zm8A,False,False,False,2-0:face-purple-crying:
LCC.EhwKGkNLX1A1ZUdOMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 00:59:50.183471+00:00,juliien henry,UCcg0vKOqWXBFotOvOsiZqRA,False,False,False,j'ai vue il y'a 2_2 les gars
LCC.EhwKGkNOQ1FfT0dOMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 00:59:50.551497+00:00,Erwan Xia,UCkukbLVv57ibfSiPSnRDnWQ,False,False,False,5-0 real om
LCC.EhwKGkNLLXpsT0tOMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 00:59:50.958989+00:00,JoaoMasterPT,UC5ki-CiJ_U07CtNbHKcfv3g,False,False,False,lamine ou maguire
LCC.EhwKGkNLdTM4ZUtOMW84REZka0l5d1FkV2hzMlNn,2025-09-14 00:59:52.473763+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,2-2
LCC.EhwKGkNNT3BnT09OMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 00:59:52.718625+00:00,Jumsi El rey Jumsi El rey,UCMSbbKeuYa1gxLUpgKdwyEA,False,False,False,égalisation:face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-purple-wide-eyes::face-purple-wide-eyes:
LCC.EhwKGkNNbVRwdU9OMW84REZkb0YxZ0FkMTRzOUR3,2025-09-14 00:59:53.337596+00:00,Remi,UCuvQlMPakXYpjesZN5EosGQ,False,False,False,👍👍
LCC.EhwKGkNJVHdxLU9OMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 00:59:53.432640+00:00,Moumen Chegrane,UCuDSnTHNyHqKf2J2v7L6HGg,False,False,False,Salut l'imigre parisien
LCC.EhwKGkNPWG9oLVNOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 00:59:54.936495+00:00,Fofana Eugeo,UCEu8yJmDSrXwMMT2v7sj-sA,False,False,False,1-3:face-pink-drinking-tea::face-pink-drinking-tea::face-pink-drinking-tea::face-pink-drinking-tea::face-pink-drinking-tea::face-pink-drinking-tea:
LCC.EhwKGkNLNkd0T1NOMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 00:59:55.661471+00:00,Obed Olise,UC3FM8D9g6kFROkVDClurEsw,False,False,False,le real joue très bas
LCC.EhwKGkNNVzk1T1dOMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 00:59:58.554430+00:00,Abracadabra ,UCx6uq-ZOtYA9tuZqdUxZFEA,False,False,False,but
LCC.EhwKGkNQYmQ4LVdOMW84REZRbmJsQWtkUTdzTHl3,2025-09-14 00:59:58.804319+00:00,CHRISTIANO,UCP29IGlh6NsMuSc9nwWxYrA,False,False,False,:trophy-yellow-smiling::trophy-yellow-smiling::trophy-yellow-smiling::hand-purple-blue-peace:
LCC.EhwKGkNNRDRoLWFOMW84REZkb0YxZ0FkMTRzOUR3,2025-09-14 00:59:59.133667+00:00,N4H_OFFツ(LUIS ENRIQUE CHAMPION),UCgIafqGgCsMtZ0fvMM7DVxQ,False,False,False,je predi 3-1
LCC.EhwKGkNOdTdrLWFOMW84REZWbkN3Z1FkaTdVOXJR,2025-09-14 00:59:59.322905+00:00,buhan Pasar,UCzF4WwkaybHrfojbJlsEgjA,False,False,False,3-1 lah pie to ki
LCC.EhwKGkNNemlvT2FOMW84REZRUUoxZ0FkXzFVNlVR,2025-09-14 00:59:59.540320+00:00,Momo Gaming Officiel,UCe0sqiF-sAnm_nIIaLWVVAg,False,False,False,1-3
LCC.EhwKGkNQVF9pdWVOMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:00:01.280959+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,2-2
LCC.EhwKGkNOLVFyLWVOMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:00:01.876639+00:00,penielleofficiel,UC1A1bAKCJaHCb2G1ApUFCPA,False,False,False,Alléluiaaaaaaa
LCC.EhwKGkNLZXBzZWVOMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:00:01.918250+00:00,Emmanuel Selubanzi,UCaePgBqKomXOiwbWQrgDjtQ,False,False,False,3-1
LCC.EhwKGkNLVDd6T2VOMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:00:02.360425+00:00,Samy Ennesraoui,UCQ4w8ucyFMNFEZt5HZv8V0Q,False,False,False,Tu fais réal om
LCC.EhwKGkNPWF96dWVOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:02.403912+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,hala Madrid 🤍🤍🤍🤍🤍
LCC.EhwKGkNOamxqT2lOMW84REZVZlRsQWtkeV9BaWtB,2025-09-14 01:00:03.408364+00:00,Boris Ngnoupa,UCoCoXnsptJMGsB2qHF3LglQ,False,False,False,1-2
LCC.EhwKGkNLZTkxLWlOMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:00:04.630820+00:00,Walter Gbaguidi,UCT-cJMRDKKqP42eQqsb20Kg,False,False,False,G Paris moins de 3.5 svp ne marquee plus de but
LCC.EhwKGkNJYmE1T2lOMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:00:04.848299+00:00,Badembo Diatta,UCp5JAeiWoIMTQOZSiu328rA,False,False,False,are you pleurer
LCC.EhwKGkNKMzQ3T2lOMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:00:04.984373+00:00,Coumba la meringuée ,UCwLnMYE4jgLJIDfUBII38qg,False,False,False,🌸🤍🤍🤍🤍
LCC.EhwKGkNNbUd6T21OMW84REZRUXYxZ0Fkay1FcWJR,2025-09-14 01:00:06.541466+00:00,Yves Manao,UCu_3z0zZ8XEgzoaWA4jfgAQ,False,False,False,GOAL MBAPPE EN FIN DE MATCH
LCC.EhwKGkNPclUyT21OMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:00:06.747627+00:00,Ziad Simohammed,UCc2WI7k32LD-NLceSNdpOkQ,False,False,False,L’OM tabasse le PSG
LCC.EhwKGkNJU3hpLXVOMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:00:09.676677+00:00,Victor Migeon,UCTtpmQAgOkt2kPwb7ashTwg,False,False,False,Malgre les pb sur ce match le real montre sa maturite en defense
LCC.EhwKGkNPR05rLXVOMW84REZYZ3YxZ0FkYlg0NmF3,2025-09-14 01:00:09.803744+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,goalllllll mbappe 88'
LCC.EhwKGkNMM1VfZXVOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:11.548991+00:00,Jean Barlet,UCSOihK5vtd5HjbWsNZDy0ug,False,False,False,Yanis moi je pense que le score ne bougera plus.
LCC.EhwKGkNKcXQyLXlOMW84REZVRUsxZ0FkX01RYlNR,2025-09-14 01:00:13.082361+00:00,Luc Mushet,UChW_iGEu0L2R3M7jpBtersA,False,False,False,:face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes::face-turquoise-covering-eyes:
LCC.EhwKGkNKV0M2ZXlOMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:00:13.308435+00:00,zakirou moumoune toudou darey ,UC_LF9o1G4InNhMkY6-yJvuw,False,False,False,:text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal:
LCC.EhwKGkNLN3MtdXlOMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:00:13.597523+00:00,GAMER FC goat,UC1njCKhrYGJGT88iB7EBpog,False,False,False,:face-red-droopy-eyes:
LCC.EhwKGkNOYjlwTzZOMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:00:16.388674+00:00,Jumsi El rey Jumsi El rey,UCMSbbKeuYa1gxLUpgKdwyEA,False,False,False,86eme minutes ils vont égaliser
LCC.EhwKGkNKeUV6TzZOMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:00:17.026297+00:00,Abdellah Gourari,UCi-oQo770OzzMj41wqssI9g,False,False,False,bakaaaq
LCC.EhwKGkNQdXptTy1OMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:00:18.278173+00:00,Larry Kimbembe,UC829upyWiHezkSOcmPyj4YA,False,False,False,REAL
LCC.EhwKGkNJXzV2dS1OMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:00:18.907581+00:00,Isaac ,UC5IG80eJVXEU057w67HXlGQ,False,False,False,3 a 1
LCC.EhwKGkNJSHN4Ty1OMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:00:19.006452+00:00,Ndeye Fatou binetou Thiaw,UCZiKee4qz-Hsmy7g0_rbPKA,False,False,False,4-1 pour le real
LCC.EhwKGkNQREZndkNOMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:00:20.019149+00:00,aymvn,UC_zQ5yoUCCSggKnFnPArbSA,False,False,False,choji prime☠️☠️
LCC.EhwKGkNNZi1zUENOMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:00:20.777029+00:00,Krisilver Fulbuster,UCAIrOX-KPpsWIf8NQrIvAjQ,False,False,False,1-3 dans environ 5min 🙂‍↕️
LCC.EhwKGkNPajJ0dkNOMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:00:20.874866+00:00,penielleofficiel,UC1A1bAKCJaHCb2G1ApUFCPA,False,False,False,Allezzzzz
LCC.EhwKGkNMVEF1dkNOMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:00:20.932901+00:00,Mountari William,UCVbQXTs0FKfMEymS0jsWKyQ,False,False,False,3-1
LCC.EhwKGkNOV2x2UEdOMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:00:23.058677+00:00,Nightbot,UCSvjQBDgYDB5TGVmCZObcwA,False,False,True,🎁 Tu veux devenir sponsor et avoir ton pseudo vert et des émojis personnalisés? Clique sur le lien : https://www.youtube.com/channel/UCzSSwnU5MohO6vQqmMjKUyw/join
LCC.EhwKGkNNUHoxZkdOMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:00:23.490774+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,goalllllll mbappe 88'
LCC.EhwKGkNNblY0ZkdOMW84REZkb0YxZ0FkMTRzOUR3,2025-09-14 01:00:23.672542+00:00,Gloire Leïvenh BAKEKOLO BIKOUNGOU,UCq3gkICSlkE2A2NaVkHM82Q,False,False,False,1-2
LCC.EhwKGkNLdW9tZktOMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:00:24.583422+00:00,Coumba la meringuée ,UCwLnMYE4jgLJIDfUBII38qg,False,False,False,hala Madrid 🌸🤍🤍🤍
LCC.EhwKGkNPMjR6UEtOMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:00:25.423042+00:00,GAMER FC goat,UC1njCKhrYGJGT88iB7EBpog,False,False,False,2'2
LCC.EhwKGkNQcXhoX09OMW84REZkVUoxZ0FkNmhRdnFB,2025-09-14 01:00:26.386248+00:00,Walter Gbaguidi,UCT-cJMRDKKqP42eQqsb20Kg,False,False,False,Non pas 2-2 J’ai mise 1000 euros sur 2-1
LCC.EhwKGkNOUHJqZk9OMW84REZmVUkxZ0FkQ3BNZ3pn,2025-09-14 01:00:26.495396+00:00,flamoine,UCZJli-_IlO2YfqjnHNhLE-A,False,False,False,4/1
LCC.EhwKGkNJbkhsdk9OMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:26.636539+00:00,Claudrawing,UCNuZSz6bD0xxZX8kXcFfCiA,False,False,False,acensio gère vraiment
LCC.EhwKGkNNUFB5Zk9OMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:00:27.481439+00:00,Antoine Litvak,UCoWHhpBEnLHUjujHlCtex0w,False,False,False,2 -1
LCC.EhwKGkNLdlFnX1dOMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:00:30.523403+00:00,Ndeye Fatou binetou Thiaw,UCZiKee4qz-Hsmy7g0_rbPKA,False,False,False,3-1
LCC.EhwKGkNLM2ZrdldOMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:00:30.769493+00:00,Bereke Soumare,UC217_tGU2M9JNCN-qmcbK8Q,False,False,False,2 z
LCC.EhwKGkNLcV8zUFdOMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:00:31.975950+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,goalllllll mbappe 88'
LCC.EhwKGkNKUDVzdmFOMW84REZTSXQxZ0FkWUpFR0tn,2025-09-14 01:00:33.396006+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,22
LCC.EhwKGkNKN1d1X2FOMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:00:33.534653+00:00,Larry Kimbembe,UC829upyWiHezkSOcmPyj4YA,False,False,False,A VIE
LCC.EhwKGkNLM1lydmVOMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:00:35.419268+00:00,Snevols_Madara,UCCRTEEkP-fEzzIpX8JOPl2w,False,False,False,VISCA BARCA AND VISCA CATALUNYA 🟦🟥
LCC.EhwKGkNNV2dzZmVOMW84REZRUUoxZ0FkXzFVNlVR,2025-09-14 01:00:35.461267+00:00,Erwan Xia,UCkukbLVv57ibfSiPSnRDnWQ,False,False,False,1-3
LCC.EhwKGkNNLWh2UGVOMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:00:35.646736+00:00,penielleofficiel,UC1A1bAKCJaHCb2G1ApUFCPA,False,False,False,3-1
LCC.EhwKGkNOajR6dmVOMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:00:35.947049+00:00,FunRoundworm,UCkKRN44pBVsYByWULqrRjKA,False,False,False,ta femme à pronostic quoi yanis
LCC.EhwKGkNQanRzZmlOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:37.567760+00:00,Ludovic B,UC6fqugMXuRjl4ifyBIdFLUQ,False,False,False,3 -1
LCC.EhwKGkNLck0yZmlOMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:00:38.220866+00:00,Snevols_Madara,UCCRTEEkP-fEzzIpX8JOPl2w,False,False,False,VISCA BARCA AND VISCA CATALUNYA 🟦🟥
LCC.EhwKGkNQdmoyZmlOMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:00:38.222644+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,202
LCC.EhwKGkNOM1prZm1OMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:00:39.139376+00:00,Fofana Eugeo,UCEu8yJmDSrXwMMT2v7sj-sA,False,False,False,1-3:stopwatch-blue-hand-timer::stopwatch-blue-hand-timer::stopwatch-blue-hand-timer::stopwatch-blue-hand-timer:
LCC.EhwKGkNPdlNvUG1OMW84REZYZ0gxZ0FkcEpBQUdB,2025-09-14 01:00:39.384644+00:00,Arsene ulrich,UCgpEykK_0kTf7BY-h1wL5MQ,False,False,False,1-2
LCC.EhwKGkNLV3Mtdm1OMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:00:40.854611+00:00,Snevols_Madara,UCCRTEEkP-fEzzIpX8JOPl2w,False,False,False,VISCA BARCA AND VISCA CATALUNYA 🟦🟥
LCC.EhwKGkNMTzN0dnFOMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:00:41.837966+00:00,Jean Barlet,UCSOihK5vtd5HjbWsNZDy0ug,False,False,False,Attends comment ça Caleta Car est à la Real Sociedad ?
LCC.EhwKGkNQbjU0UHFOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:42.538774+00:00,Dabakh diaw,UCLem2hjgF-laa-QQVFlzA1g,False,False,False,2-2
LCC.EhwKGkNJYXk0dnFOMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:00:42.558357+00:00,Abracadabra ,UCx6uq-ZOtYA9tuZqdUxZFEA,False,False,False,L'OM foudroye Le Paris SGay
LCC.EhwKGkNLekRfZnFOMW84REZlb1gxZ0FkRUJJMVVR,2025-09-14 01:00:43.002830+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,2.2
LCC.EhwKGkNQN2R1X3VOMW84REZWYmNsQWtkYVRRWHlR,2025-09-14 01:00:44.023821+00:00,Snevols_Madara,UCCRTEEkP-fEzzIpX8JOPl2w,False,False,False,VISCA BARCA AND VISCA CATALUNYA 🟦🟥
LCC.EhwKGkNMelY4ZnVOMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:00:44.930282+00:00,penielleofficiel,UC1A1bAKCJaHCb2G1ApUFCPA,False,False,False,3-1
LCC.EhwKGkNKRGlnUHlOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:45.153130+00:00,Ousmane Diallo,UCUgj_qM5kiHbkbIySUDaMrg,False,False,False,:text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal:
LCC.EhwKGkNKN1J6ZnlOMW84REZiQUsxZ0FkN3ljeUR3,2025-09-14 01:00:46.416972+00:00,le goat,UC_mwIoxwFd3SgkmCWdBFSnA,False,False,False,3 1
LCC.EhwKGkNNZTcxUHlOMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:00:46.525481+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNLbk4xX3lOMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:00:46.576455+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,2.2
LCC.EhwKGkNNcTkwXzJOMW84REZka0l5d1FkV2hzMlNn,2025-09-14 01:00:48.605907+00:00,Nazim Hadjslimane,UCpmw2tPJ1MiR0nX84Q9399g,False,False,False,T le goat
LCC.EhwKGkNQdmpfdjJOMW84REZjSXQxZ0FkLTRNRVBR,2025-09-14 01:00:49.313680+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNJLTBqdjZOMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:00:49.571032+00:00,Nada Racim,UCaXgJz7wCEVqeoXtfRxWujg,False,False,False,🤫🤫🤫🤫🤫🤫🤫hala Madrid
LCC.EhwKGkNKSFJ0djZOMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:50.228638+00:00,lacitémarocain,UCbjvvJecOPZzlGFSnSDlvEw,False,False,False,2.
LCC.EhwKGkNPbnAzdjZOMW84REZka0l5d1FkV2hzMlNn,2025-09-14 01:00:50.888895+00:00,Bereke Soumare,UC217_tGU2M9JNCN-qmcbK8Q,False,False,False,2 2
LCC.EhwKGkNNYmc0djZOMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:00:50.954596+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,goalllllll mbappe 88'
LCC.EhwKGkNLYkVrXy1OMW84REZmVUoxZ0FkdEU4N3RB,2025-09-14 01:00:51.757414+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNNYkpoSUdPMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:00:55.702048+00:00,Jumsi El rey Jumsi El rey,UCMSbbKeuYa1gxLUpgKdwyEA,False,False,False,:text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal:
LCC.EhwKGkNNM0FrWUdPMW84REZkb0YxZ0FkMTRzOUR3,2025-09-14 01:00:55.912582+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNQYkY0b0dPMW84REZZQUoxZ0FkbWt3UjNR,2025-09-14 01:00:57.251433+00:00,Yohan Morel,UCNwPW9nrjp4w5ZC-7ZD0pfg,False,False,False,:face-red-droopy-eyes::face-red-droopy-eyes:
LCC.EhwKGkNNcno4SUtPMW84REZRX0l3Z1FkZWpnWjNB,2025-09-14 01:00:59.573574+00:00,Nightbot,UCSvjQBDgYDB5TGVmCZObcwA,False,False,True,🏆 Mes réseaux : Twitch : https://www.twitch.tv/limmigreparisien Instagram : https://www.instagram.com/immigreparisien/?hl=fr Twitter : https://twitter.com/ImmigreParisien
LCC.EhwKGkNOX2Nvb09PMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:01:00.394605+00:00,Samy Ennesraoui,UCQ4w8ucyFMNFEZt5HZv8V0Q,False,False,False,Tu fais réal om
LCC.EhwKGkNKZXB3WVNPMW84REZjY0sxZ0FkcFUwaG5n,2025-09-14 01:01:02.988929+00:00,Abdellah Gourari,UCi-oQo770OzzMj41wqssI9g,False,False,False,2 2moi je dis
LCC.EhwKGkNLalR4SVNPMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:01:03.042563+00:00,Rolent,UC4UyyNtxr90AEIkEWjRfXxw,False,True,False,@Jean Barlet t'a vu mdr personne le savais
LCC.EhwKGkNQZWMyNFNPMW84REZRRUgxZ0FkLU5NUHp3,2025-09-14 01:01:03.411166+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNJdmo1NFNPMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:01:03.616621+00:00,flamoine,UCZJli-_IlO2YfqjnHNhLE-A,False,False,False,oaaa
LCC.EhwKGkNPN2lvb1dPMW84REZSNEsxZ0FkR0I4VW13,2025-09-14 01:01:04.584425+00:00,Amaury ,UCUtr6dWmsR_zXIkcRbxqaqA,False,False,False,Mets le classement stp
LCC.EhwKGkNQbUNyNFdPMW84REZhb0sxZ0FkLVE4NWR3,2025-09-14 01:01:04.785065+00:00,Dimitri lemire,UCt9tVLHOOhD7cCOvv-fz9WQ,False,False,False,ptdr 🤣🤣🤣🤣
LCC.EhwKGkNNNzJ2NFdPMW84REZWRUF5d1FkU0ZJRnRn,2025-09-14 01:01:05.076139+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNQdm1fSVdPMW84REZiTUgxZ0Fkc1pZQnVB,2025-09-14 01:01:06.059448+00:00,zakirou moumoune toudou darey ,UC_LF9o1G4InNhMkY6-yJvuw,False,False,False,:text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal::text-yellow-goal:
LCC.EhwKGkNLZmdoWWVPMW84REZhSXUxZ0FkSXVBbUdR,2025-09-14 01:01:08.306394+00:00,Coumba la meringuée ,UCwLnMYE4jgLJIDfUBII38qg,False,False,False,🌸🤍🤍🤍🤍
LCC.EhwKGkNMZU1wNGVPMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:01:08.854205+00:00,Antoine Litvak,UCoWHhpBEnLHUjujHlCtex0w,False,False,False,haalllaaa maaaddridd !!!!!!
LCC.EhwKGkNMZUMxNGVPMW84REZkd0kxZ0FkY19BNWZn,2025-09-14 01:01:09.634317+00:00,SPARTA x MANGA,UCnMfgGT1gzBU_lE6rYWLxng,False,False,False,2-2 ou 3-2 pour Sociedad
LCC.EhwKGkNPM3g0NGlPMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:01:11.942497+00:00,bs theflimar,UCm9TEHVRnPA_xIvd4Tj7UiA,False,False,False,Soler 😂
LCC.EhwKGkNJblM2b2lPMW84REZka0l5d1FkV2hzMlNn,2025-09-14 01:01:12.055230+00:00,Eraldy Joseph,UCS4ABYZoo61LlwOUpdWLUeA,False,False,False,3 - 1 pour le Real... Je viens d'avoir le flash 😃😅
LCC.EhwKGkNKX1g4WWlPMW84REZkNHYxZ0FkMFVzYnJR,2025-09-14 01:01:12.168069+00:00,Guediouma,UCrYpt0jE8YfCCK5Ny9o8wJg,False,False,False,ahhh ouais
LCC.EhwKGkNPcUI4NGlPMW84REZZZThyZ1VkQUNrTU1B,2025-09-14 01:01:12.189396+00:00,Gurimjo-,UCJybDxrmsbmWOdjtkiiIODg,False,False,False,:face-red-droopy-eyes::face-red-droopy-eyes:
LCC.EhwKGkNJVE9ob21PMW84REZSRU4xZ0FkSThRSDFR,2025-09-14 01:01:12.518776+00:00,Les tueurs 10,UCdxlfCRXYsTm1BExvpRysog,False,False,False,je tremble
LCC.EhwKGkNJZU96SW1PMW84REZUc0gxZ0FkTlp3VVV3,2025-09-14 01:01:13.661334+00:00,Dayaaa,UCSuZHY8LGPXdTNdtMD-M6yg,False,False,False,soler mdrr
LCC.EhwKGkNQRzI1WW1PMW84REZRVUsxZ0FkUjFzSkZ3,2025-09-14 01:01:14.065102+00:00,Nadège Moukoko,UCpT9jlsz5VZu1wHpElMGTsA,False,False,False,Yanis tu penses qui va gagner le soulier d'or cette saison ?
LCC.EhwKGkNLTDBvSXFPMW84REZRY0wxZ0FkbFBncWZR,2025-09-14 01:01:15.041302+00:00,Felris,UCWis2PYOGiwVGBmo6Q4c66g,False,False,False,soler de retour au psg ? 🤣🤣🤣
LCC.EhwKGkNJVDJvb3VPMW84REZSblRsQWtkNVZReS1R,2025-09-14 01:01:17.168195+00:00,Oli D.L,UCYNsjf-zP6bz7KL4YFSmyCg,False,False,False,ou est belligham
LCC.EhwKGkNNX2dvNHVPMW84REZlb0wxZ0FkNkJzeTRR,2025-09-14 01:01:17.187650+00:00,Debora Blucktor,UCrgZ6WTgN2BKhseUeerEFJA,False,False,False,:face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails:
LCC.EhwKGkNMV1Rxb3VPMW84REZRckR3Z1FkOXRRZzFR,2025-09-14 01:01:17.288333+00:00,Mouhamadoul Malick DIAGNE,UCiVACnLNHSHQMn9k-heQ_1Q,False,False,False,Soler prime
LCC.EhwKGkNPV2tzNHVPMW84REZTVUYxZ0FkM1dnN1NR,2025-09-14 01:01:17.438297+00:00,Isaac ,UC5IG80eJVXEU057w67HXlGQ,False,False,False,wshhhhhhy c harrrr hein
